,index,Date,State,Population Staying at Home,Population Not Staying at Home,nTrips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Number_of_Trips_1_25,Number_of_Trips_25_250,Number_of_Trips_250_,positive,positiveIncrease,region,Ratio
8468,1781941,20200706,AZ,1952062.0,5219584.0,16469120.0,4495185.0,3573529.0,1802489.0,2403961.0,2693068.0,913550.0,300867.0,199383.0,54936.0,32152.0,12275164.0,500250.0,87088.0,101441.0,3352.0,W,0.7278083720250553
8469,1781942,20200706,AR,582872.0,2430953.0,8311720.0,1948250.0,2099802.0,1016351.0,1263868.0,1194160.0,454810.0,200479.0,106530.0,22311.0,5159.0,6328271.0,307009.0,27470.0,24253.0,1044.0,S,0.8066005823164915
8470,1781943,20200706,CA,10743038.0,28814007.0,87803869.0,22463074.0,21380507.0,10000217.0,12393588.0,12819140.0,5357843.0,2230304.0,854617.0,186692.0,117887.0,66237386.0,3084921.0,304579.0,271684.0,5699.0,W,0.7284165690334048
8471,1781944,20200706,CO,1465170.0,4230394.0,17845183.0,4767594.0,4086003.0,2042190.0,2672061.0,2701079.0,852938.0,405323.0,198857.0,52233.0,66905.0,13567848.0,604180.0,119138.0,34065.0,199.0,W,0.7427524297857069
8472,1781945,20200706,CT,895967.0,2676698.0,10451598.0,2644059.0,2641664.0,1263609.0,1497025.0,1523470.0,571581.0,223524.0,59694.0,10915.0,16057.0,8046357.0,283218.0,26972.0,46976.0,259.0,N,0.7492160613995434
8473,1781946,20200706,DE,228414.0,738757.0,2768627.0,729553.0,679050.0,344339.0,416843.0,367822.0,146066.0,59629.0,22230.0,1648.0,1447.0,2169785.0,81859.0,3095.0,12293.0,165.0,N,0.7638328692651041
8474,1781947,20200706,DC,245870.0,456585.0,2506496.0,951929.0,638109.0,319957.0,336420.0,180626.0,49945.0,13292.0,6935.0,3567.0,5716.0,2246415.0,20227.0,9283.0,10515.0,33.0,N,0.6499846965286032
8475,1781948,20200706,FL,4764352.0,16534973.0,58250265.0,15263380.0,14305269.0,7275648.0,9023173.0,8173986.0,2625728.0,916890.0,466523.0,120820.0,78848.0,45867470.0,1383413.0,199668.0,206447.0,6336.0,S,0.7763144137196836
8476,1781949,20200706,GA,2374187.0,8145288.0,29313091.0,6883598.0,6862108.0,3534276.0,4627169.0,4393509.0,1810023.0,639565.0,394944.0,118499.0,49400.0,21907151.0,1034509.0,167899.0,97064.0,1548.0,S,0.7743055618269923
8477,1781950,20200706,HI,400982.0,1019509.0,3048433.0,915153.0,798401.0,346259.0,421838.0,491823.0,48751.0,11293.0,7885.0,2450.0,4580.0,2481651.0,19178.0,7030.0,1023.0,24.0,W,0.7177159165387179
8478,1781951,20200706,ID,406795.0,1347413.0,4539624.0,1166897.0,1127237.0,529057.0,657324.0,613996.0,237706.0,111161.0,68891.0,19406.0,7949.0,3480515.0,180052.0,27355.0,7733.0,363.0,W,0.7681033264014302
8479,1781952,20200706,IL,3222430.0,9518650.0,39686801.0,10709093.0,9584205.0,4660804.0,5700434.0,5745757.0,2160941.0,660723.0,336358.0,79460.0,49026.0,30654536.0,997081.0,128486.0,148987.0,614.0,M,0.7470834497546519
8480,1781953,20200706,IN,1496501.0,5195377.0,20715033.0,5093858.0,5060487.0,2522761.0,3123394.0,3106964.0,1092762.0,430730.0,208407.0,45389.0,30281.0,15800500.0,639137.0,75670.0,48331.0,323.0,M,0.7763705494929823
8481,1781954,20200706,IA,732800.0,2423345.0,9240373.0,2348593.0,2333919.0,1046287.0,1265010.0,1307324.0,541541.0,232181.0,127343.0,28933.0,9242.0,6993809.0,359524.0,38175.0,31657.0,304.0,M,0.7678180185004174
8482,1781955,20200706,KS,709265.0,2202240.0,8294587.0,2155792.0,2118123.0,925478.0,1145464.0,1155036.0,441864.0,183584.0,126768.0,28329.0,14149.0,6344857.0,310352.0,42478.0,16901.0,982.0,M,0.7563923125668683
8483,1781956,20200706,KY,1020308.0,3448094.0,14118810.0,3254733.0,3475150.0,1795059.0,2215509.0,2065099.0,759602.0,318828.0,182104.0,35265.0,17461.0,10740451.0,500932.0,52726.0,17152.0,776.0,S,0.7716615470138989
8484,1781957,20200706,LA,989493.0,3670485.0,13749767.0,3390013.0,3374835.0,1710069.0,2165697.0,1892501.0,703098.0,333111.0,138956.0,30207.0,11280.0,10640614.0,472067.0,41487.0,66327.0,1101.0,S,0.7876614438952287
8485,1781958,20200706,ME,321060.0,1017344.0,4075336.0,951824.0,938403.0,504701.0,602110.0,678915.0,251007.0,95472.0,43118.0,5801.0,3985.0,2997038.0,138590.0,9786.0,3423.0,8.0,N,0.7601172740069516
8486,1781959,20200706,MD,1476302.0,4566416.0,17351065.0,4669429.0,3919732.0,2023779.0,2623492.0,2619878.0,1004782.0,308130.0,129946.0,30726.0,21171.0,13236432.0,438076.0,51897.0,69904.0,272.0,N,0.7556890789873034
8487,1781960,20200706,MA,1903863.0,4998286.0,24188652.0,6806268.0,6150574.0,2847199.0,3341472.0,3311401.0,1188694.0,381063.0,97395.0,23727.0,40859.0,19145513.0,478458.0,64586.0,110137.0,163.0,N,0.7241637350917808
8488,1781961,20200706,MI,2369308.0,7626607.0,29440473.0,7607981.0,6813240.0,3438710.0,4428992.0,4455623.0,1621805.0,632875.0,342237.0,61058.0,37952.0,22288923.0,975112.0,99010.0,73269.0,328.0,W,0.7629723742148667
8489,1781962,20200706,MN,1391050.0,4220129.0,14710784.0,3674769.0,3313306.0,1569080.0,2058534.0,2470296.0,951050.0,395032.0,219447.0,36221.0,23049.0,10615689.0,614479.0,59270.0,38569.0,433.0,M,0.7520930984379575
8490,1781963,20200706,MS,546261.0,2440269.0,8012187.0,1816662.0,1980593.0,929749.0,1237496.0,1200912.0,483946.0,214535.0,113876.0,28373.0,6045.0,5964500.0,328411.0,34418.0,31257.0,357.0,S,0.8170917419212264
8491,1781964,20200706,MO,1466317.0,4660135.0,17235340.0,4247552.0,4143905.0,1992742.0,2573800.0,2630695.0,1001092.0,357575.0,212756.0,47141.0,28082.0,12957999.0,570331.0,75223.0,23856.0,420.0,M,0.7606580448194159
8492,1781965,20200706,MT,272165.0,790140.0,2781515.0,790612.0,709485.0,295798.0,341658.0,322390.0,163935.0,92388.0,49170.0,9702.0,6377.0,2137553.0,141558.0,16079.0,1249.0,37.0,W,0.743797685222229
8493,1781966,20200706,NE,467195.0,1462073.0,5221366.0,1301799.0,1324245.0,641327.0,796389.0,669298.0,250797.0,136293.0,76850.0,16359.0,8009.0,4063760.0,213143.0,24368.0,19929.0,102.0,W,0.7578382059931539
8494,1781967,20200706,NV,824453.0,2209939.0,7517414.0,2151695.0,1745709.0,897061.0,1179453.0,1085171.0,203620.0,112996.0,103939.0,23017.0,14753.0,5973918.0,216935.0,37770.0,22909.0,491.0,W,0.7282971349779461
8495,1781968,20200706,NH,300392.0,1056066.0,4583192.0,1071913.0,1087718.0,553275.0,653577.0,752142.0,319350.0,114439.0,24915.0,2849.0,3014.0,3366483.0,139354.0,5863.0,5897.0,40.0,N,0.7785467740247026
8496,1781969,20200706,NJ,2405449.0,6503071.0,26837800.0,7758300.0,6523612.0,3015544.0,3746170.0,3660149.0,1354170.0,537222.0,177472.0,31191.0,33970.0,21043626.0,714694.0,65161.0,173611.0,209.0,N,0.7299833193392393
8497,1781970,20200706,NM,499233.0,1596195.0,6704993.0,1758056.0,1743473.0,831059.0,942019.0,779532.0,315829.0,195730.0,101584.0,29836.0,7875.0,5274607.0,297314.0,37711.0,13256.0,193.0,W,0.7617512985413959
8498,1781971,20200706,NY,6137925.0,13404284.0,64253272.0,19217764.0,15645576.0,7511200.0,9401142.0,8527495.0,2450859.0,924367.0,404611.0,84137.0,86121.0,51775682.0,1328978.0,170258.0,397649.0,518.0,N,0.6859144736401089
8499,1781972,20200706,NC,2291699.0,8091921.0,30288897.0,6807957.0,7189079.0,3731910.0,4875904.0,4783704.0,1711667.0,655419.0,392285.0,105841.0,35131.0,22604850.0,1047704.0,140972.0,74529.0,1546.0,S,0.7792967192559049
8500,1781973,20200706,ND,180943.0,579134.0,1913828.0,506739.0,492574.0,252794.0,252097.0,192393.0,96894.0,71120.0,36296.0,8876.0,4045.0,1504204.0,107416.0,12921.0,3845.0,33.0,M,0.7619412243759514
8501,1781974,20200706,OH,2751046.0,8938396.0,34961477.0,8970418.0,8365206.0,4126014.0,5360752.0,5379480.0,1721475.0,617609.0,308114.0,70153.0,42256.0,26822390.0,925723.0,112409.0,57956.0,805.0,M,0.7646554899712065
8502,1781975,20200706,OK,895603.0,3047476.0,10809925.0,2696782.0,2639419.0,1283860.0,1603478.0,1633952.0,548237.0,248279.0,123635.0,24413.0,7870.0,8223539.0,371914.0,32283.0,16362.0,434.0,S,0.7728670919350081
8503,1781976,20200706,OR,1157098.0,3033615.0,10963504.0,3091967.0,2641564.0,1281950.0,1482237.0,1548851.0,527297.0,238235.0,107719.0,26049.0,17635.0,8497718.0,345954.0,43684.0,10395.0,165.0,W,0.7238899442648542
8504,1781977,20200706,PA,3244383.0,9562677.0,35762704.0,9613150.0,8532196.0,4235736.0,5359080.0,5041629.0,1709709.0,766847.0,417385.0,53011.0,33961.0,27740162.0,1184232.0,86972.0,90304.0,450.0,N,0.7466723041822245
8505,1781978,20200706,RI,260704.0,796611.0,3268154.0,887040.0,843140.0,393487.0,476004.0,437653.0,155204.0,52027.0,16540.0,3962.0,3097.0,2599671.0,68567.0,7059.0,17163.0,55.0,N,0.7534282593172328
8506,1781979,20200706,SC,1056891.0,4027236.0,14826001.0,3532426.0,3602008.0,1825830.0,2330701.0,2269894.0,744632.0,278646.0,181317.0,42982.0,17565.0,11290965.0,459963.0,60547.0,46380.0,1533.0,S,0.7921194730186717
8507,1781980,20200706,SD,195824.0,686411.0,2338847.0,577959.0,577150.0,270234.0,341582.0,293371.0,139903.0,79735.0,45493.0,10620.0,2800.0,1766925.0,125228.0,13420.0,7105.0,42.0,M,0.7780364642073824
8508,1781981,20200706,TN,1454834.0,5315176.0,19908577.0,4656373.0,4749425.0,2399733.0,3137486.0,3174008.0,1067298.0,401354.0,227416.0,70972.0,24512.0,14943017.0,628770.0,95484.0,52155.0,724.0,S,0.7851060781298699
8509,1781982,20200706,TX,6211104.0,22490741.0,72499195.0,18303445.0,17247263.0,8344919.0,10696273.0,11215974.0,4156885.0,1446278.0,780708.0,211275.0,96175.0,54591900.0,2226986.0,307450.0,200557.0,5318.0,S,0.7835991379648242
8510,1781983,20200706,UT,777816.0,2383289.0,9433101.0,2421895.0,2273671.0,1134181.0,1386084.0,1292262.0,535822.0,211453.0,123523.0,37094.0,17116.0,7215831.0,334976.0,54210.0,25469.0,517.0,W,0.7539417387274386
8511,1781984,20200706,VT,145858.0,480441.0,2176250.0,517918.0,520799.0,291296.0,308477.0,343873.0,135701.0,38076.0,16238.0,2619.0,1253.0,1638490.0,54314.0,3872.0,1251.0,2.0,N,0.7671112360070829
8512,1781985,20200706,VA,2017630.0,6500055.0,25097319.0,6362114.0,5843511.0,3040974.0,3811816.0,3734006.0,1314605.0,589778.0,307930.0,58543.0,34042.0,19058415.0,897708.0,92585.0,66102.0,354.0,S,0.7631246048662284
8513,1781986,20200706,WA,1971730.0,5563861.0,19672862.0,5567577.0,4594197.0,2154351.0,2835338.0,2941617.0,1000836.0,354121.0,155366.0,29130.0,40329.0,15151463.0,509487.0,69459.0,40125.0,969.0,W,0.738344344856296
8514,1781987,20200706,WV,431228.0,1374604.0,5098833.0,1177915.0,1285750.0,615489.0,783701.0,742417.0,293771.0,127846.0,58670.0,9971.0,3303.0,3862855.0,186516.0,13274.0,3442.0,180.0,S,0.7612025924892238
8515,1781988,20200706,WI,1341175.0,4472393.0,15965316.0,3855429.0,3699423.0,1862810.0,2415725.0,2449576.0,980139.0,413044.0,231149.0,41160.0,16861.0,11833387.0,644193.0,58021.0,35230.0,490.0,M,0.769302603839845
8516,1781989,20200706,WY,137363.0,440374.0,1813523.0,469285.0,493508.0,231660.0,185217.0,177883.0,128978.0,75411.0,43423.0,5748.0,2410.0,1379670.0,118834.0,8158.0,1634.0,0.0,W,0.7622395657539677
8517,1781990,20200707,AL,900199.0,3987672.0,13618217.0,3046108.0,3209342.0,1733670.0,2174006.0,2172794.0,784137.0,304150.0,154472.0,31918.0,7620.0,10163126.0,458622.0,39538.0,45785.0,907.0,S,0.8158300413411074
8518,1781991,20200707,AK,211719.0,525719.0,1911714.0,579862.0,481834.0,244679.0,274143.0,194430.0,88514.0,32401.0,5860.0,2606.0,7385.0,1580518.0,38261.0,9991.0,1184.0,46.0,W,0.712899253903379
8519,1781992,20200707,AZ,1899476.0,5272170.0,16739750.0,4616352.0,3603226.0,1802012.0,2410639.0,2795228.0,948826.0,282701.0,190106.0,62098.0,28562.0,12432229.0,472807.0,90660.0,105094.0,3653.0,W,0.7351408588767488
8520,1781993,20200707,AR,556510.0,2457315.0,8682365.0,2049648.0,2152006.0,1050439.0,1340951.0,1282628.0,476941.0,200512.0,101739.0,22485.0,5016.0,6593044.0,302251.0,27501.0,24512.0,259.0,S,0.8153476064469569
8521,1781994,20200707,CA,10570510.0,28986535.0,85879577.0,21668840.0,20481008.0,9588311.0,12162772.0,13018285.0,5525898.0,2299797.0,830916.0,192543.0,111207.0,63900931.0,3130713.0,303750.0,277774.0,6090.0,W,0.7327780677247251
8522,1781995,20200707,CO,1422758.0,4272806.0,18349297.0,4918627.0,4202959.0,2072774.0,2740803.0,2828492.0,893243.0,394032.0,184313.0,47604.0,66450.0,13935163.0,578345.0,114054.0,34257.0,192.0,W,0.7501989267436904
8523,1781996,20200707,CT,873519.0,2699146.0,10735730.0,2763401.0,2663326.0,1250758.0,1530308.0,1613069.0,591453.0,232968.0,63340.0,9978.0,17129.0,8207793.0,296308.0,27107.0,47033.0,57.0,N,0.7554993261332926
8524,1781997,20200707,DE,223293.0,743878.0,3001280.0,783987.0,731116.0,379410.0,450164.0,402508.0,166942.0,63195.0,20876.0,1777.0,1305.0,2344677.0,84071.0,3082.0,12414.0,121.0,N,0.769127693034634
8525,1781998,20200707,DC,246544.0,455911.0,2543288.0,988910.0,652765.0,324724.0,319271.0,181389.0,51543.0,11419.0,4946.0,3240.0,5081.0,2285670.0,16365.0,8321.0,10569.0,54.0,N,0.6490252044614958
8526,1781999,20200707,FL,4636499.0,16662826.0,60507074.0,15999179.0,14684206.0,7466429.0,9404872.0,8644012.0,2758128.0,924809.0,440196.0,112962.0,72281.0,47554686.0,1365005.0,185243.0,213794.0,7347.0,S,0.7823170922083211
8527,1782000,20200707,GA,2318368.0,8201107.0,30547634.0,7265089.0,7074292.0,3610421.0,4827663.0,4698935.0,1881417.0,639748.0,387683.0,115412.0,46974.0,22777465.0,1027431.0,162386.0,100470.0,3406.0,S,0.7796118152284216
8528,1782001,20200707,HI,387344.0,1033147.0,3052999.0,920050.0,782235.0,324099.0,424482.0,522534.0,53735.0,10680.0,7695.0,2157.0,5332.0,2450866.0,18375.0,7489.0,1030.0,7.0,W,0.7273168221410766
8529,1782002,20200707,ID,401219.0,1352989.0,4609164.0,1235908.0,1130437.0,533503.0,668869.0,611250.0,231116.0,102383.0,67184.0,20775.0,7739.0,3568717.0,169567.0,28514.0,8052.0,319.0,W,0.7712819688429194
8530,1782003,20200707,IL,3181128.0,9559952.0,39745357.0,10778252.0,9435019.0,4549680.0,5770351.0,5904319.0,2215864.0,642035.0,323829.0,80188.0,45820.0,30533302.0,965864.0,126008.0,149574.0,587.0,M,0.7503250901807382
8531,1782004,20200707,IN,1467900.0,5223978.0,21059157.0,5239383.0,5071555.0,2531148.0,3150903.0,3195053.0,1155002.0,430869.0,208609.0,47333.0,29302.0,15992989.0,639478.0,76635.0,48626.0,295.0,M,0.7806445365561058
8532,1782005,20200707,IA,709917.0,2446228.0,9600982.0,2430986.0,2414462.0,1084065.0,1306652.0,1402444.0,563703.0,230854.0,130529.0,28827.0,8460.0,7236165.0,361383.0,37287.0,32029.0,372.0,M,0.7750683191044772
8533,1782006,20200707,KS,693746.0,2217759.0,8770165.0,2327064.0,2200458.0,988787.0,1205334.0,1232088.0,465377.0,191313.0,117361.0,29081.0,13302.0,6721643.0,308674.0,42383.0,16901.0,0.0,M,0.761722545556336
8534,1782007,20200707,KY,987650.0,3480752.0,14607119.0,3445058.0,3532859.0,1816688.0,2261951.0,2189928.0,801168.0,328345.0,180109.0,35239.0,15774.0,11056556.0,508454.0,51013.0,17519.0,367.0,S,0.7789702000849521
8535,1782008,20200707,LA,950445.0,3709533.0,14395412.0,3569332.0,3501482.0,1792161.0,2310505.0,1979278.0,732581.0,335216.0,134227.0,29059.0,11571.0,11173480.0,469443.0,40630.0,68263.0,1936.0,S,0.7960408825964415
8536,1782009,20200707,ME,311085.0,1027319.0,4176613.0,978137.0,965561.0,507713.0,615608.0,676126.0,272166.0,93267.0,58079.0,6318.0,3638.0,3067019.0,151346.0,9956.0,3440.0,17.0,N,0.7675701806031662
8537,1782010,20200707,MD,1465775.0,4576943.0,18159302.0,4951830.0,4043616.0,2081000.0,2754423.0,2785312.0,1056272.0,312125.0,127846.0,29218.0,17660.0,13830869.0,439971.0,46878.0,70396.0,492.0,N,0.7574311758384223
8538,1782011,20200707,MA,1860474.0,5041675.0,25183349.0,7117952.0,6317037.0,2878201.0,3485043.0,3603562.0,1238430.0,387788.0,95582.0,22757.0,36997.0,19798233.0,483370.0,59754.0,110338.0,201.0,N,0.7304500380968304
8539,1782012,20200707,MI,2369119.0,7626796.0,29850242.0,7800347.0,6803369.0,3450313.0,4482059.0,4579671.0,1703258.0,627160.0,311323.0,58487.0,34255.0,22536088.0,938483.0,92742.0,73900.0,631.0,W,0.7629912819386719
8540,1782013,20200707,MN,1368794.0,4242385.0,15588177.0,4005991.0,3471894.0,1672720.0,2184740.0,2646613.0,994012.0,377146.0,178192.0,34425.0,22444.0,11335345.0,555338.0,56869.0,39133.0,564.0,M,0.7560594662904178
8541,1782014,20200707,MS,512530.0,2474000.0,8283506.0,1901197.0,2015276.0,952769.0,1288867.0,1253124.0,506036.0,221120.0,112733.0,26909.0,5475.0,6158109.0,333853.0,32384.0,32214.0,957.0,S,0.8283861203470249
8542,1782015,20200707,MO,1411894.0,4714558.0,17730613.0,4347148.0,4196707.0,2077497.0,2684086.0,2769941.0,1026304.0,346379.0,203573.0,51897.0,27081.0,13305438.0,549952.0,78978.0,24629.0,773.0,M,0.7695413266928395
8543,1782016,20200707,MT,263365.0,798940.0,2824405.0,775223.0,730123.0,317063.0,352175.0,340337.0,160808.0,88656.0,43763.0,9401.0,6856.0,2174584.0,132419.0,16257.0,1327.0,78.0,W,0.7520815584977949
8544,1782017,20200707,NE,449844.0,1479424.0,5511176.0,1364433.0,1382811.0,688370.0,832686.0,724424.0,265081.0,148072.0,80201.0,16957.0,8141.0,4268300.0,228273.0,25098.0,20046.0,117.0,W,0.7668317724649971
8545,1782018,20200707,NV,809444.0,2224948.0,7535694.0,2177886.0,1701073.0,880402.0,1214426.0,1122432.0,202896.0,106421.0,92355.0,23299.0,14504.0,5973787.0,198776.0,37803.0,23785.0,876.0,W,0.7332434306444257
8546,1782019,20200707,NH,293684.0,1062774.0,4662296.0,1068947.0,1076382.0,548772.0,704077.0,777858.0,335757.0,120502.0,24054.0,2845.0,3102.0,3398178.0,144556.0,5947.0,5914.0,17.0,N,0.7834920063872232
8547,1782020,20200707,NJ,2353887.0,6554633.0,28961343.0,8539582.0,6936537.0,3224427.0,4039301.0,4007527.0,1462913.0,525532.0,162498.0,32295.0,30731.0,22739847.0,688030.0,63026.0,173878.0,267.0,N,0.7357712616686048
8548,1782021,20200707,NM,492129.0,1603299.0,6813431.0,1815105.0,1733938.0,824983.0,986684.0,809295.0,320833.0,193482.0,94674.0,26214.0,8223.0,5360710.0,288156.0,34437.0,13507.0,251.0,W,0.7651415367170812
8549,1782022,20200707,NY,6022222.0,13519987.0,66943729.0,20232726.0,16050241.0,7789270.0,9859332.0,9030271.0,2540126.0,908458.0,375630.0,84795.0,72880.0,53931569.0,1284088.0,157675.0,398237.0,588.0,N,0.6918351451465902
8550,1782023,20200707,NC,2226528.0,8157092.0,30587085.0,6876956.0,7083414.0,3729531.0,4958700.0,4980728.0,1792036.0,664262.0,374260.0,97696.0,29502.0,22648601.0,1038522.0,127198.0,75875.0,1346.0,S,0.7855730467794468
8551,1782024,20200707,ND,176243.0,583834.0,1967029.0,527978.0,518806.0,255633.0,262134.0,195276.0,98912.0,64164.0,31342.0,8291.0,4493.0,1564551.0,95506.0,12784.0,3896.0,51.0,M,0.7681248084075692
8552,1782025,20200707,OH,2694806.0,8994636.0,35174799.0,9010131.0,8163312.0,4103502.0,5424385.0,5604129.0,1799513.0,642535.0,323525.0,68138.0,35629.0,26701330.0,966060.0,103767.0,58904.0,948.0,M,0.769466669153241
8553,1782026,20200707,OK,862105.0,3080974.0,11311494.0,2825906.0,2773303.0,1321682.0,1664167.0,1737689.0,589772.0,244974.0,122039.0,23668.0,8294.0,8585058.0,367013.0,31962.0,17220.0,858.0,S,0.781362483480549
8554,1782027,20200707,OR,1128387.0,3062326.0,11246074.0,3209176.0,2692548.0,1283396.0,1559783.0,1603338.0,525019.0,225064.0,106892.0,26265.0,14593.0,8744903.0,331956.0,40858.0,10605.0,210.0,W,0.7307410457361313
8555,1782028,20200707,PA,3153484.0,9653576.0,37533390.0,10187675.0,8866330.0,4353337.0,5597749.0,5470879.0,1788640.0,777526.0,402161.0,57143.0,31950.0,29005091.0,1179687.0,89093.0,91299.0,995.0,N,0.75376987380398
8556,1782029,20200707,RI,250938.0,806377.0,3375668.0,909225.0,859261.0,401163.0,485335.0,485618.0,160098.0,51467.0,17264.0,2622.0,3615.0,2654984.0,68731.0,6237.0,17204.0,41.0,N,0.7626648633567101
8557,1782030,20200707,SC,1039213.0,4044914.0,15027409.0,3529746.0,3625884.0,1844567.0,2373208.0,2386105.0,758034.0,271165.0,183198.0,40358.0,15144.0,11373405.0,454363.0,55502.0,47352.0,972.0,S,0.7955965694798733
8558,1782031,20200707,SD,199112.0,683123.0,2541498.0,647759.0,632886.0,299653.0,366151.0,316204.0,143691.0,79381.0,43312.0,9529.0,2932.0,1946449.0,122693.0,12461.0,7163.0,58.0,M,0.7743095660453281
8559,1782032,20200707,TN,1399943.0,5370067.0,20592566.0,4889340.0,4833449.0,2473391.0,3224297.0,3315506.0,1131977.0,402307.0,228215.0,70707.0,23377.0,15420477.0,630522.0,94084.0,53514.0,1359.0,S,0.7932140425198781
8560,1782033,20200707,TX,6030860.0,22670985.0,74803509.0,19128002.0,17486702.0,8565127.0,11015855.0,11711782.0,4351719.0,1484985.0,756497.0,209391.0,93449.0,56195686.0,2241482.0,302840.0,210585.0,10028.0,S,0.7898790130042163
8561,1782034,20200707,UT,762164.0,2398941.0,9698417.0,2569504.0,2297342.0,1160592.0,1422909.0,1336836.0,539390.0,195788.0,117546.0,39462.0,19048.0,7450347.0,313334.0,58510.0,26033.0,564.0,W,0.7588931718497172
8562,1782035,20200707,VT,141996.0,484303.0,2173466.0,533076.0,530891.0,284484.0,308817.0,327219.0,131700.0,37245.0,15602.0,3148.0,1284.0,1657268.0,52847.0,4432.0,1254.0,3.0,N,0.7732776197950181
8563,1782036,20200707,VA,1973630.0,6544055.0,26042236.0,6772454.0,5965929.0,3051894.0,3955977.0,3905696.0,1417718.0,588232.0,294480.0,58136.0,31720.0,19746254.0,882712.0,89856.0,66740.0,638.0,S,0.7682903277122833
8564,1782037,20200707,WA,1943291.0,5592300.0,19449581.0,5483394.0,4434038.0,2152453.0,2787514.0,3013119.0,1026161.0,336945.0,143929.0,29223.0,42805.0,14857399.0,480874.0,72028.0,41172.0,1047.0,W,0.7421183023335529
8565,1782038,20200707,WV,425691.0,1380141.0,5353982.0,1302812.0,1320995.0,617689.0,805409.0,786122.0,312615.0,139278.0,55093.0,11224.0,2745.0,4046905.0,194371.0,13969.0,3461.0,19.0,S,0.7642687691878314
8566,1782039,20200707,WI,1314657.0,4498911.0,16403308.0,3946046.0,3798423.0,1915295.0,2480305.0,2600954.0,997796.0,399709.0,205861.0,43408.0,15511.0,12140069.0,605570.0,58919.0,35765.0,535.0,M,0.7738640022788071
8567,1782040,20200707,WY,136221.0,441516.0,1839487.0,490164.0,487055.0,227386.0,193545.0,173068.0,145570.0,73835.0,39937.0,6420.0,2507.0,1398150.0,113772.0,8927.0,1711.0,77.0,W,0.7642162437233551
8568,1782041,20200708,AL,883510.0,4004361.0,13852682.0,3121441.0,3245453.0,1779476.0,2208268.0,2173758.0,794735.0,314317.0,175244.0,32565.0,7425.0,10354638.0,489561.0,39990.0,46962.0,1177.0,S,0.8192444113193659
8569,1782042,20200708,AK,215181.0,522257.0,1891514.0,563513.0,499950.0,242595.0,266583.0,187180.0,83395.0,30922.0,5848.0,3374.0,8154.0,1572641.0,36770.0,11528.0,1226.0,42.0,W,0.708204621947879
8570,1782043,20200708,AZ,1911777.0,5259869.0,16787096.0,4639856.0,3584122.0,1787361.0,2442228.0,2823696.0,939709.0,284109.0,197045.0,60875.0,28095.0,12453567.0,481154.0,88970.0,108614.0,3520.0,W,0.7334256319957789
8571,1782044,20200708,AR,557147.0,2456678.0,8678897.0,2116823.0,2145196.0,1046381.0,1308225.0,1236240.0,477765.0,212298.0,105693.0,24451.0,5825.0,6616625.0,317991.0,30276.0,24512.0,0.0,S,0.8151362471278193
